TopicID,TopicName,Level1_Category,Level2_Category,Level3_Category,Level4_Category
402,Cardiac And Pulmonary Mri,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.1 Medical Imaging & Diagnostics,
403,Metabolic Imaging,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.1 Medical Imaging & Diagnostics,
404,Biometrics,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.4 Networks & Security,2.4.4 Privacy & Trust,
405,Thin-film And Flexible Devices,3. MATERIALS SCIENCE & ENGINEERING,3.1 Materials Synthesis & Processing,3.1.3 Thin Films & Coatings,
406,Smart Sensor And Aiot,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.5 Control Systems & Robotics,,
407,Neuromorphic Computing,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.2 Computer Systems & Architecture,2.2.1 Computer Architecture,
408,Superconducting Materials And Devices,9. INTERDISCIPLINARY & EMERGING FIELDS,9.2 Physics & Applied Physics,9.2.3 Quantum Systems,
409,Mm-wave And Thz Devices, Circuits And Metrology,4. ELECTRICAL & ELECTRONICS ENGINEERING,"4.1 Microelectronics & Nanoelectronics, , ",
410,Number Theory,9. INTERDISCIPLINARY & EMERGING FIELDS,9.1 Mathematics & Computational Sciences,9.1.1 Applied Mathematics,
411,Fluid-structure Interactions,5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,5.2.1 Fluid Dynamics,
412,Bio-inspired Robotics,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.5 Control Systems & Robotics,4.5.2 Robotics,
413,Energy-harvesting,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.4 Power & Energy Systems,4.4.3 Renewable Energy,
414,"""Machine Learning Transformers And In-context Learning; Distributed Learning And Optimization; Reinforcement Learning; Federated Learning""",2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.1 Artificial Intelligence & Machine Learning,,
415,"""Wireless Communications Mimo; Signal Processing For Communications; Ml For Wireless; Communication Systems""",4. ELECTRICAL & ELECTRONICS ENGINEERING,4.3 Communications & Signal Processing,4.3.1 Wireless Communications,
416,Emerging Solid-state Devices For Boolean And Non-boolean Computing,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.1 Microelectronics & Nanoelectronics,4.1.1 Semiconductor Devices,
417,Device And Circuit Solutions For Large-scale Data Storage,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.1 Microelectronics & Nanoelectronics,4.1.4 Memory & Storage,
418,Integration Of Novel Materials And Conventional Devices For Functional Diversification,3. MATERIALS SCIENCE & ENGINEERING,3.3 Materials Properties & Applications,,
419,Co-design Of Emerging Devices, Circuits And System Architecture To Enable New Computing Paradigms,4. ELECTRICAL & ELECTRONICS ENGINEERING,"4.1 Microelectronics & Nanoelectronics, , ",
420,"""Signals"," Systems,  And Data Science""",4. ELECTRICAL & ELECTRONICS ENGINEERING,"4.3 Communications & Signal Processing, , ",
421,Wireless Communications,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.3 Communications & Signal Processing,4.3.1 Wireless Communications,
422,Processing In Memory,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.1 Microelectronics & Nanoelectronics,4.1.4 Memory & Storage,
423,Ai Hardware,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.2 Computer Systems & Architecture,2.2.1 Computer Architecture,
424,Wearable Sensors And Electronics,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.3 Medical Devices & Instrumentation,
425,Wearable Robotics,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.5 Control Systems & Robotics,4.5.2 Robotics,
429,Mechatronics,5. MECHANICAL & AEROSPACE ENGINEERING,5.4 Design & Manufacturing,,
430,Bio-inspired Systems,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.5 Control Systems & Robotics,4.5.2 Robotics,
431,Battery/fuel Cell Technologies/energy Harvesting,3. MATERIALS SCIENCE & ENGINEERING,3.3 Materials Properties & Applications,3.3.4 Energy Materials,
432,Science, Technology And Society,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society","9.4.1 Technology & Society, "
433,Control Systems,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.5 Control Systems & Robotics,4.5.1 Control Systems,
434,Intelligent Systems,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.1 Artificial Intelligence & Machine Learning,,
435,Wearable Technology For Healthcare And Athletic Performance,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.3 Medical Devices & Instrumentation,
436,In-memory Computing,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.1 Microelectronics & Nanoelectronics,4.1.4 Memory & Storage,
437,Hardware-software Co-design,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.2 Computer Systems & Architecture,,
438,Computer-aided Design,5. MECHANICAL & AEROSPACE ENGINEERING,5.4 Design & Manufacturing,5.4.4 CAD/CAM,
439,Emerging Algorithm And Hardware,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.2 Computer Systems & Architecture,,
440,Integrated Photonics,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.2 Photonics & Optoelectronics,4.2.1 Photonics,
441,Quantum Optics,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.2 Photonics & Optoelectronics,4.2.3 Quantum Optics,
442,Microwave Photonics,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.2 Photonics & Optoelectronics,4.2.1 Photonics,
443,Optical Microresonators,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.2 Photonics & Optoelectronics,4.2.1 Photonics,
444,Optical Frequency Combs,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.2 Photonics & Optoelectronics,4.2.4 Laser Technology,
446,Solar Power And Waste Heat Recovery,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.4 Power & Energy Systems,4.4.3 Renewable Energy,
447,Mixed-signal Vlsi Design Data Converters,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.1 Microelectronics & Nanoelectronics,4.1.3 VLSI & Circuits,
1348,Frequency Synthesizers,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.1 Microelectronics & Nanoelectronics,4.1.3 VLSI & Circuits,
1349,Transceivers,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.3 Communications & Signal Processing,4.3.4 Communication Systems,
448,Electronic Design Automation Machine Learning Based Design Automation,5. MECHANICAL & AEROSPACE ENGINEERING,5.4 Design & Manufacturing,5.4.4 CAD/CAM,
449,"""Mixed-signal Computing Neural Network Accelerators"," Combinatorial Optimization Accelerators""",4. ELECTRICAL & ELECTRONICS ENGINEERING,4.1 Microelectronics & Nanoelectronics,"4.1.3 VLSI & Circuits, "
450,Ai-assisted Bioelectronics Medical Patch,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.3 Medical Devices & Instrumentation,
1350,Implants,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.3 Medical Devices & Instrumentation,
451,"""Haptic Suits For Rehabilitation Smart Textiles"," Cardiovascular Diseases""",1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,"1.1.3 Medical Devices & Instrumentation, "
452,Engineering Ethics,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society","9.4.2 Ethics & Policy, ",
453,Animal Welfare,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society","9.4.2 Ethics & Policy, ",
454,Cultural Anthropology,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society, , ",,
455,Sts,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society","9.4.1 Technology & Society, ",
456,Feminism,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society, , ",,
457,Ethnography,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society, , ",,
458,Medical Anthropology,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society, , ",,
459,Engineering Anthropology,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society, , ",,
460,Broadening Participation,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.7 CS Education & Research,2.7.3 Broadening Participation,
461,Critical Methodologies,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society, , ",,
462,"""Philosophy Of Technology Postphenomenology"," Agential Realism""",9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society","9.4.4 History of Technology, "
463,Disability Studies Cyborg-technology Relations,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society, , ",,
464,"""History Of Biology And Medicine Eugenics"," Genetic Medicine,  Regenerative Medicine,  And Xenotransplantation""",9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society","9.4.4 History of Technology, "
465,Media Studies Speculative Fiction,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society, , ",,
466,Military-environmental History,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society","9.4.4 History of Technology, ",
467,Technology And Industrialization,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society","9.4.1 Technology & Society, ",
468,The History Of Biological And Chemical Weapons,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society","9.4.4 History of Technology, ",
469,The History Of Airborne Disease And Airborne Infection/public Health History,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society","9.4.4 History of Technology, ",
470,The Anthropocene And Climate Change,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.3 Water Resources & Environmental,6.3.4 Climate & Sustainability,
472,Ethics And Information Technology,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society","9.4.2 Ethics & Policy, ",
473,Material Cultures,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society, , ",,
474,Autonomous And Smart Consumer Technologies,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.5 Control Systems & Robotics,4.5.3 Autonomous Systems,
475,"""Sustainability Energy Materials"," E-micromobility""",6. CIVIL & ENVIRONMENTAL ENGINEERING,6.2 Transportation Engineering,"6.2.4 Sustainable Transportation, "
476,"""Engineering Ethics Climate Change"," People,  And The Planet,  Particularly In The Mid-atlantic Region""",9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society","9.4.2 Ethics & Policy, "
477,"""Design Thinking Values-based Design"," Including Social And Environmental Sustainability""",5. MECHANICAL & AEROSPACE ENGINEERING,5.4 Design & Manufacturing,"5.4.1 Engineering Design, "
478,Engineering And Peacebuilding Peace Engineering, Environmental Peacebuilding And Energy Transition Governance,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society, , ",
479,"""Engineering Ethics Education Cultivating Character Strengths In Engineering Education"," The Situated Ethical Deliberation And Action Framework (sedaf)""",9. INTERDISCIPLINARY & EMERGING FIELDS,9.3 Engineering Education & Research,"9.3.1 Engineering Education, "
480,"""Technology And Public Deliberation Social Movements And Deliberative Systems"," An Orientations Approach To Public Deliberation,  Deliberative Cartographies Of Ai And Environmental Justice""",9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society","9.4.1 Technology & Society, "
482,Sustainable Design Values,5. MECHANICAL & AEROSPACE ENGINEERING,5.4 Design & Manufacturing,5.4.1 Engineering Design,
483,Technology & Science Fiction,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society, , ",,
484,The Lego(r) Group's Design Values & Practices,5. MECHANICAL & AEROSPACE ENGINEERING,5.4 Design & Manufacturing,5.4.1 Engineering Design,
485,Sustainability And Human Needs Equitable Sustainability - The Trailing Edge Of Technology,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.3 Water Resources & Environmental,6.3.4 Climate & Sustainability,
486,Engineering For Greater Good (egg) Sustainable Access To Infrastructure Services,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.5 Construction & Infrastructure,,
487,Broadening Engagement In Engineering Education Building Self-efficacy For Success In Engineering Education,9. INTERDISCIPLINARY & EMERGING FIELDS,9.3 Engineering Education & Research,9.3.1 Engineering Education,
488,Capacity Factor Analysis (cfa) Capacity Building For Sustained Access To Essential Human Services In Marginalized Communities,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.2 Systems Engineering,,
489,Intercultural Learning And Teaching,9. INTERDISCIPLINARY & EMERGING FIELDS,9.3 Engineering Education & Research,9.3.1 Engineering Education,
490,History And Culture Of Guatemala,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society, , ",,
491,Ethics And Practice Of Community Engagement/service Learning,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society","9.4.2 Ethics & Policy, ",
492,Maintenance," Repair,  And Restoration",8. INDUSTRIAL & SYSTEMS ENGINEERING,8.2 Systems Engineering,"8.2.4 Reliability Engineering, "
493,Surveillance," Transparency,  And Accountability Through Data",2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.4 Networks & Security,"2.4.4 Privacy & Trust, "
494,Data Ethics,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society","9.4.2 Ethics & Policy, ",
495,Technology & Literature,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society, , ",,
496,Global Cultural Studies,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society, , ",,
498,Scientific Practice,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society, , ",,
499,Interdisciplinary Collaboration,9. INTERDISCIPLINARY & EMERGING FIELDS,,,
500,Sustainability Management,7. CHEMICAL & NUCLEAR ENGINEERING,7.3 Energy & Sustainability,,
501,Temporary Project Organizations,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.2 Systems Engineering,,
502,Behavioral Decision-making,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.1 Operations Research,8.1.4 Decision Analysis,
503,Engineering Design,5. MECHANICAL & AEROSPACE ENGINEERING,5.4 Design & Manufacturing,5.4.1 Engineering Design,
504,Ai Integration In Engineering Education,9. INTERDISCIPLINARY & EMERGING FIELDS,9.3 Engineering Education & Research,9.3.1 Engineering Education,
506,Metallurgy,3. MATERIALS SCIENCE & ENGINEERING,3.5 Structural Materials,3.5.1 Metals & Alloys,
507,Density Functional Theory,3. MATERIALS SCIENCE & ENGINEERING,3.2 Materials Characterization,3.2.4 Computational Materials,
508,Materials Informatics,3. MATERIALS SCIENCE & ENGINEERING,3.2 Materials Characterization,3.2.4 Computational Materials,
509,Machine Learning/active Learning/adaptive Learning,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.1 Artificial Intelligence & Machine Learning,2.1.1 Core AI/ML,
510,Ferroic Materials,3. MATERIALS SCIENCE & ENGINEERING,3.3 Materials Properties & Applications,3.3.1 Electronic Materials,
511,Electronic Materials,3. MATERIALS SCIENCE & ENGINEERING,3.3 Materials Properties & Applications,3.3.1 Electronic Materials,
512,Optical Excitations In Transmission Electron Microscopy,3. MATERIALS SCIENCE & ENGINEERING,3.2 Materials Characterization,3.2.1 Microscopy & Imaging,
1352,Electron Energy Loss Spectroscopy,3. MATERIALS SCIENCE & ENGINEERING,3.2 Materials Characterization,3.2.2 Spectroscopy,
1353,Electron Energy Gain Spectroscopy,3. MATERIALS SCIENCE & ENGINEERING,3.2 Materials Characterization,3.2.2 Spectroscopy,
1354,Cathodoluminescence,3. MATERIALS SCIENCE & ENGINEERING,3.2 Materials Characterization,3.2.2 Spectroscopy,
513,Radiation-solid Interactions Ion-solid Interactions,7. CHEMICAL & NUCLEAR ENGINEERING,7.2 Nuclear Engineering,7.2.2 Radiation Effects,
1355,Light-matter Interactions,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.2 Photonics & Optoelectronics,4.2.4 Laser Technology,
1356,Electron-matter Interactions,3. MATERIALS SCIENCE & ENGINEERING,3.2 Materials Characterization,3.2.1 Microscopy & Imaging,
514,"""In-situ Transmission Electron Microscopy Coupled Extremes"," Data-driven Approaches""",3. MATERIALS SCIENCE & ENGINEERING,3.2 Materials Characterization,"3.2.1 Microscopy & Imaging, "
515,"""Advanced Characterization Of Quantum Nanophotonic Systems Low-temperature Luminescence"," Boson-coupling""",4. ELECTRICAL & ELECTRONICS ENGINEERING,4.2 Photonics & Optoelectronics,"4.2.1 Photonics, "
516,Fracture Mechanics,5. MECHANICAL & AEROSPACE ENGINEERING,5.1 Solid Mechanics & Materials,5.1.3 Fracture & Fatigue,
517,Physical Metallurgy,3. MATERIALS SCIENCE & ENGINEERING,3.5 Structural Materials,3.5.1 Metals & Alloys,
518,Hydrogen Embrittlement,3. MATERIALS SCIENCE & ENGINEERING,3.5 Structural Materials,3.5.4 Materials Degradation,
519,Corrosion,3. MATERIALS SCIENCE & ENGINEERING,3.5 Structural Materials,3.5.4 Materials Degradation,
520,Additive Manufacturing,3. MATERIALS SCIENCE & ENGINEERING,3.1 Materials Synthesis & Processing,3.1.2 Additive Manufacturing,
521,Alloy Development Nanocrystalline Alloys,3. MATERIALS SCIENCE & ENGINEERING,3.5 Structural Materials,3.5.1 Metals & Alloys,
1357,Defect Phases,3. MATERIALS SCIENCE & ENGINEERING,3.5 Structural Materials,,
1358,Chemically Complex Alloys,3. MATERIALS SCIENCE & ENGINEERING,3.5 Structural Materials,3.5.1 Metals & Alloys,
522,Radiation Effects In Structural Materials Ion Irradiations/implantations,7. CHEMICAL & NUCLEAR ENGINEERING,7.2 Nuclear Engineering,7.2.2 Radiation Effects,
1359,Microstructural/mechanical Response To Irradiation,7. CHEMICAL & NUCLEAR ENGINEERING,7.2 Nuclear Engineering,7.2.2 Radiation Effects,
523,"""Materials Discovery Automation"," High-throughput Approaches""",3. MATERIALS SCIENCE & ENGINEERING,"3.1 Materials Synthesis & Processing, , ",
524,"""Electron Microscopy In-situ Techniques"," 4dstem""",3. MATERIALS SCIENCE & ENGINEERING,3.2 Materials Characterization,"3.2.1 Microscopy & Imaging, "
525,"""Transport Phenomena We Perform First-principles Dft Calculation Of Properties Of Materials. More Specifically"," We Do Modeling Of Electron And Phonon Transport In Crystalline Solids And Investigate The Role Of Scattering Processes On The Response Functions.""",7. CHEMICAL & NUCLEAR ENGINEERING,7.1 Chemical Engineering,"7.1.4 Transport Phenomena, "
526,Corrosion And Electrochemical Sciences And Engineering,3. MATERIALS SCIENCE & ENGINEERING,3.5 Structural Materials,3.5.4 Materials Degradation,
527,Laser-materials Interactions,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.2 Photonics & Optoelectronics,4.2.4 Laser Technology,
528,Pattern Formation Across Lengthscales By Self-assembly,3. MATERIALS SCIENCE & ENGINEERING,3.1 Materials Synthesis & Processing,,
530,Rapid Solidification,3. MATERIALS SCIENCE & ENGINEERING,3.1 Materials Synthesis & Processing,,
531,Microstructure Control In Additive Manufacturing,3. MATERIALS SCIENCE & ENGINEERING,3.1 Materials Synthesis & Processing,3.1.2 Additive Manufacturing,
532,Thermoelectric Materials And Thermal Transport,5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,5.2.2 Heat Transfer,
533,Residual Stress In Thin Films,3. MATERIALS SCIENCE & ENGINEERING,3.1 Materials Synthesis & Processing,3.1.3 Thin Films & Coatings,
534,Ferroelectric Materials And Properties,3. MATERIALS SCIENCE & ENGINEERING,3.3 Materials Properties & Applications,3.3.1 Electronic Materials,
535,Dielectrics And Integration,3. MATERIALS SCIENCE & ENGINEERING,3.3 Materials Properties & Applications,3.3.1 Electronic Materials,
536,Ion Conducting Ceramics And Thin Films,3. MATERIALS SCIENCE & ENGINEERING,3.5 Structural Materials,3.5.2 Ceramics,
537,Complex Oxides,3. MATERIALS SCIENCE & ENGINEERING,3.5 Structural Materials,3.5.2 Ceramics,
538,Thin Film Processing Science,3. MATERIALS SCIENCE & ENGINEERING,3.1 Materials Synthesis & Processing,3.1.3 Thin Films & Coatings,
539,Thermal Transport,5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,5.2.2 Heat Transfer,
540,Quantum Materials,9. INTERDISCIPLINARY & EMERGING FIELDS,9.2 Physics & Applied Physics,9.2.3 Quantum Systems,
541,Critical Materials,3. MATERIALS SCIENCE & ENGINEERING,,,
542,Rare-earth Physics,9. INTERDISCIPLINARY & EMERGING FIELDS,9.2 Physics & Applied Physics,,
543,Magnetism,3. MATERIALS SCIENCE & ENGINEERING,3.3 Materials Properties & Applications,3.3.2 Magnetic Materials,
544,Electronic Structures,3. MATERIALS SCIENCE & ENGINEERING,3.3 Materials Properties & Applications,3.3.1 Electronic Materials,
545,Multifunctional Materials,3. MATERIALS SCIENCE & ENGINEERING,,,
546,Tailored Materials,3. MATERIALS SCIENCE & ENGINEERING,,,
547,Orthopaedic Implants,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.3 Medical Devices & Instrumentation,
548,Electronic Material Integration,3. MATERIALS SCIENCE & ENGINEERING,3.3 Materials Properties & Applications,3.3.1 Electronic Materials,
549,Energy Conconversion,7. CHEMICAL & NUCLEAR ENGINEERING,7.3 Energy & Sustainability,7.3.1 Energy Systems,
550,High Temperature Materials Science And Oxides,3. MATERIALS SCIENCE & ENGINEERING,3.5 Structural Materials,,
551,Experimental Condensed Matter Physics,9. INTERDISCIPLINARY & EMERGING FIELDS,9.2 Physics & Applied Physics,9.2.1 Condensed Matter Physics,
552,High Performance Alloys,3. MATERIALS SCIENCE & ENGINEERING,3.5 Structural Materials,3.5.1 Metals & Alloys,
553,Anti-microbial Alloys,3. MATERIALS SCIENCE & ENGINEERING,3.5 Structural Materials,3.5.1 Metals & Alloys,
554,"""Novel Materials: Heas"," Metallic Glass,  Imcs""",3. MATERIALS SCIENCE & ENGINEERING,"3.5 Structural Materials, , ",
555,Lead Pipe,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.3 Water Resources & Environmental,6.3.2 Water Treatment,
556,Additive Manufacturing Processes And Materials,3. MATERIALS SCIENCE & ENGINEERING,3.1 Materials Synthesis & Processing,3.1.2 Additive Manufacturing,
557,Synchrotron X-ray Imaging And Scattering,3. MATERIALS SCIENCE & ENGINEERING,3.2 Materials Characterization,3.2.2 Spectroscopy,
558,Highly Dynamic Processes In Hard And Soft Condensed Matters,9. INTERDISCIPLINARY & EMERGING FIELDS,9.2 Physics & Applied Physics,9.2.1 Condensed Matter Physics,
559,High Temperature Materials Design,3. MATERIALS SCIENCE & ENGINEERING,3.5 Structural Materials,,
560,Materials Synthesis And Processing,3. MATERIALS SCIENCE & ENGINEERING,3.1 Materials Synthesis & Processing,3.1.1 Materials Synthesis,
561,Combinatorial Synthesis And High Throughput Screening,3. MATERIALS SCIENCE & ENGINEERING,3.1 Materials Synthesis & Processing,,
562,Environmental And Thermal Barrier Coatings,3. MATERIALS SCIENCE & ENGINEERING,3.1 Materials Synthesis & Processing,3.1.3 Thin Films & Coatings,
563,Microarchitectured Lattice Materials,3. MATERIALS SCIENCE & ENGINEERING,3.5 Structural Materials,,
564,Opal Crystal Growth,3. MATERIALS SCIENCE & ENGINEERING,3.1 Materials Synthesis & Processing,3.1.1 Materials Synthesis,
565,Impact/shock Mitigation,5. MECHANICAL & AEROSPACE ENGINEERING,5.1 Solid Mechanics & Materials,5.1.3 Fracture & Fatigue,
566,Thermal Properties Of Ceramics,3. MATERIALS SCIENCE & ENGINEERING,3.5 Structural Materials,3.5.2 Ceramics,
567,Radiative Transport Processes In Oxides And Silicates,5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,5.2.2 Heat Transfer,
568,Solar Power,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.4 Power & Energy Systems,4.4.3 Renewable Energy,
570,Thermodynamics And Kinetics,5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,5.2.3 Thermodynamics,
571,First-principles Alloy Theory,3. MATERIALS SCIENCE & ENGINEERING,3.2 Materials Characterization,3.2.4 Computational Materials,
572,Phase Transformation,9. INTERDISCIPLINARY & EMERGING FIELDS,9.2 Physics & Applied Physics,9.2.4 Statistical Physics,
573,High Temperature Materials And Corrosion,3. MATERIALS SCIENCE & ENGINEERING,3.5 Structural Materials,3.5.4 Materials Degradation,
574,Electrochemical Corrosion,3. MATERIALS SCIENCE & ENGINEERING,3.5 Structural Materials,3.5.4 Materials Degradation,
575,"""Advanced In-situ/ex-situ Electron Microscopy And Spectroscopy Develop And Apply Aberration-corrected Tem/stem"," Eels/eftem,  Lorentz Microscopy,  And Electron Holography,  To Resolve Structure–property–performance Links At The Atomic Scale.""",3. MATERIALS SCIENCE & ENGINEERING,3.2 Materials Characterization,"3.2.1 Microscopy & Imaging, "
576,"""Materials For Quantum Information Science Identify Materials-related Decoherence Sources In Qubits (interfaces"," Oxides,  Defects...).""",9. INTERDISCIPLINARY & EMERGING FIELDS,9.2 Physics & Applied Physics,"9.2.3 Quantum Systems, "
577,"""Phases & Phase Transitions In Ferroic Materials Map Lattice–charge–spin Coupling"," Domain Topology,  And Transition Pathways Under External Stimuli,  Incl. Bias,  Heating,  Cryo,  And Magnetic Field.""",3. MATERIALS SCIENCE & ENGINEERING,3.3 Materials Properties & Applications,"3.3.1 Electronic Materials, "
578,Geometric Data Analysis,9. INTERDISCIPLINARY & EMERGING FIELDS,9.1 Mathematics & Computational Sciences,9.1.2 Computational Mathematics,
580,Deep Learning On Non-euclidean Domains,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.1 Artificial Intelligence & Machine Learning,2.1.2 Deep Learning & Neural Networks,
581,Data-driven Design And Engineering,5. MECHANICAL & AEROSPACE ENGINEERING,5.4 Design & Manufacturing,5.4.1 Engineering Design,
582,Digital Human Modeling,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.4 Human Factors & Ergonomics,8.4.1 Human Factors,
583,Energy Transport And Conversion,5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,5.2.3 Thermodynamics,
584,Material Properties,3. MATERIALS SCIENCE & ENGINEERING,3.3 Materials Properties & Applications,,
585,Thermal Management,5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,5.2.2 Heat Transfer,
586,Hypersonics,5. MECHANICAL & AEROSPACE ENGINEERING,5.3 Aerospace Engineering,5.3.1 Aerodynamics,
587,Cyber-physical Systems For Smart Manufacturing,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.3 Manufacturing & Production,8.3.1 Manufacturing Systems,
588,Real-time Production Control,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.3 Manufacturing & Production,8.3.1 Manufacturing Systems,
589,Knowledge-guided Machine Learning Based Control,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.5 Control Systems & Robotics,4.5.1 Control Systems,
590,Human-robot Collaboration In Industrial Settings,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.4 Human Factors & Ergonomics,8.4.4 Human-System Integration,
591,Intelligent Maintenance And Energy Management,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.2 Systems Engineering,8.2.4 Reliability Engineering,
